,Name,Price,Rating,Review,URL
0,American Tourister Casual Backpack,"1,099",4.1,"42,675",https://www.amazon.com/gp/bestsellers/luggage/ref=sr_bs_2_luggage_1
1,IRMAO 2022 New Flower Embroidered Artistic National Style Oxford Large Capacity Women's Bag Generation Backpack (N),499,Null,Null,https://www.amazon.com/IRMAO-Embroidered-Artistic-National-Generation/dp/B0B7DKKLXD/ref=sr_1_omk_4?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&sprefix=ba%2Caps%2C283&sr=8-4
2,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),645,3.9,"11,193",https://www.amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A1UVZJ9N7FK5G6&sprefix=ba%2Caps%2C283&sr=8-5
3,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag , office bag , college bag ( LEGEND )",699,3.9,483,https://www.amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&sprefix=ba%2Caps%2C283&sr=8-6
4,Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Navy Blue) 40L,599,4.1,"3,137",https://www.amazon.com/Northzone-Polyester-School-Backpack-Compartment/dp/B08678P2T7/ref=ice_ac_b_dpb?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&sprefix=ba%2Caps%2C283&sr=8-7
5,Wesley Milestone 2.0 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Blue and Black),548,4.3,"6,600",https://www.amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-8
6,DIVING DEEP Women Backpack Latest School Bag for Girls (Black),391,3.3,"1,062",https://www.amazon.com/DIVING-DEEP-Backpack-Polyester-Bag/dp/B08F7YYZTJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A7G7LRDIK7CR7&sprefix=ba%2Caps%2C283&sr=8-9
7,TRUE HUMAN Anti-Theft and USB Charging Port Backpack with Combination Lock Laptop Bag (Grey),695,3.8,870,https://www.amazon.com/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&sprefix=ba%2Caps%2C283&sr=8-10
8,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",567,4.0,"6,181",https://www.amazon.com/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-13
9,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,448,4.3,"10,603",https://www.amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-14
10,Wooum 15.6 inch Laptop Bag Backpack Fashion Rucksack Casual Student School Bag Computer Bag College Bag Office Bag Business Bag Unisex Travel Backpack,468,4.0,"1,455",https://www.amazon.com/Backpack-Fashion-Computer-Business-Black-BlueZip/dp/B08R7J19R8/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&sprefix=ba%2Caps%2C283&sr=8-15
11,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,749,4.2,"43,222",https://www.amazon.com/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-16
12,ADISA Laptop Backpack 31 Ltrs,499,4.0,"7,711",https://www.amazon.com/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&sprefix=ba%2Caps%2C283&sr=8-17
13,DEIN KLEIDER Men's Nylon Messenger Bag,271,3.9,"2,917",https://www.amazon.com/gp/bestsellers/luggage/2917442031/ref=sr_bs_17_2917442031_1
14,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",799,4.2,"5,639",https://www.amazon.com/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-19
15,"Wesley Milestone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, Charcoal Black",548,4.3,"6,600",https://www.amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1658673180&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-20
16,"Wesley Milestone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, Charcoal Black",548,4.3,"6,600",https://www.amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-19
17,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,699,4.1,"2,238",https://www.amazon.com/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&sprefix=ba%2Caps%2C283&sr=8-20
18,Baggit Women's Sling Bag,499,3.6,104,https://www.amazon.com/Baggit-Womens-Sling-Atlantic-Blue/dp/B09F3R31R2/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-21
19,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,726,4.1,"2,749",https://www.amazon.com/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=AE2F1YGE1DB7K&sprefix=ba%2Caps%2C283&sr=8-22
20,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric,799,4.0,"8,904",https://www.amazon.com/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-23
21,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",449,3.9,"8,654",https://www.amazon.com/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-24
22,"TRUE HUMAN Emperor ( ZYDEN ) Anti-Theft backpack with combination lock Laptop bag , office bag , college bag",675,3.8,240,https://www.amazon.com/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&sprefix=ba%2Caps%2C283&sr=8-25
23,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,999,3.9,511,https://www.amazon.com/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&sprefix=ba%2Caps%2C283&sr=8-26
24,American Tourister Casual Backpack,999,4.1,"10,843",https://www.amazon.com/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-29
25,"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Black), Water Resistant Spacious Bag pack for Travelling and Camping, All-Purpose Bag for Business & Leisure","1,799",Null,Null,https://www.amazon.com/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JMR4M6/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-30
26,Artistix Talon Anti-Theft Design Laptop Backpack Bag in Water Resistance With USB Charging Port (46 Cm) (Black),939,4.3,"1,616",https://www.amazon.com/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=A1VUWH3EQIJX98&sprefix=ba%2Caps%2C283&sr=8-31
27,"POLESTAR Noble 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, made with polyester, 1 year warranty",585,4.0,"15,700",https://www.amazon.com/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-32
28,"Genie Daffodil Backpack for Women - 2 compartments, School Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",459,4.7,5,https://www.amazon.com/Genie-Daffodil-Backpack-Women-compartments/dp/B097JJS47M/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&sprefix=ba%2Caps%2C283&sr=8-33
29,"Polestar Space 34 Liters Casual/ Office/ Travel/ School Backpack Bag, made of Polyester, 1 year warranty",549,4.0,"4,872",https://www.amazon.com/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-34
30,Northzone Unisex 15.6 inch 25 L Casual Waterproof Laptop/Travel/Office/School/College/Business Bag/Backpack (Navy blue),569,4.1,186,https://www.amazon.com/Northzone-Waterproof-College-Business-Backpack/dp/B08FG7L1ZP/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&sprefix=ba%2Caps%2C283&sr=8-35
31,Sketchfab 35 L Casual Waterproof Laptop Bag Grey Laptop/College/School/Office Travel Backpack Unisex Women Men Boys Girls Children Daypack Book Sports Weekend Lightweight Bags for Stylish and Office - Grey,549,3.6,45,https://www.amazon.com/Sketchfab-Waterproof-Backpack-Children-Lightweight/dp/B09X33JVQ7/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1658673181&sprefix=ba%2Caps%2C283&sr=8-36
32,"Polestar Space 34 Liters Casual/ Office/ Travel/ School Backpack Bag, made of Polyester, 1 year warranty",549,4.0,"4,872",https://www.amazon.com/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-35
33,Fristo Women's Handbag (FRB-315_Red),489,4.0,"5,021",https://www.amazon.com/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-36
34,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark Grey),399,4.1,"6,867",https://www.amazon.com/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-37
35,Sketchfab 35 L Casual Waterproof Laptop Bag Grey Laptop/College/School/Office Travel Backpack Unisex Women Men Boys Girls Children Daypack Book Sports Weekend Lightweight Bags for Stylish and Office - Grey,549,3.6,45,https://www.amazon.com/Sketchfab-Waterproof-Backpack-Children-Lightweight/dp/B09X33JVQ7/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-38
36,Afn Fashion 45 Ltrs Casual backpack/ office/ School Bag/Laptop Backpack for (15.6 inch) Blue,799,4.0,"1,273",https://www.amazon.com/AFN-FASHION-Casual-bagpack-Backpack/dp/B081X69ZL7/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-39
37,"DIGITEK® (DCB 001) Waterproof Camera Bag, Lightweight DSLR Backpack, Lens Accessories Carry Case for All DSLR Cameras-Made in India",899,3.8,845,https://www.amazon.com/gp/bestsellers/electronics/4175441031/ref=sr_bs_7_4175441031_1
38,SAFARI 15 Ltrs Cherry Red Casual/School/College Backpack (DAYPACKNEO15CBCRE),275,4.1,"4,273",https://www.amazon.com/SAFARI-Cherry-Casual-Backpack-DAYPACKNEO15CBCRE/dp/B07NSBSV2Y/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-41
39,GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,"1,299",4.1,840,https://www.amazon.com/GOCART-LOGO-Backpack-Briefcase-Convertible/dp/B0822H451W/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-42
40,Genie Flamenco2 Casual Backpacks for Women,649,4.5,755,https://www.amazon.com/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-45
41,70L Travel Backpack Hiking Bag Adventure Camping Trekking Bag Rucksack -70L,999,4.0,967,https://www.amazon.com/Backpack-Adventure-Camping-Trekking-Rucksack/dp/B091SNKKB4/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-46
42,Lavie Women's Nova Tote Bag | Ladies Purse Handbag,749,4.2,272,https://www.amazon.com/Lavie-Extra-Large-Malnov-Womens/dp/B097MVY21T/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-47
43,Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Green),499,3.2,19,https://www.amazon.com/Northzone-Lightweight-Backpacks-Stylish-College/dp/B08SKGRXXJ/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-48
44,"Bennett Mystic 15.6 inch(39.6cm) Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Blue)",499,4.1,"2,526",https://www.amazon.com/Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-49
45,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),"1,399",4.3,"6,662",https://www.amazon.com/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-50
46,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,067",4.1,"3,380",https://www.amazon.com/gp/bestsellers/shoes/1983354031/ref=sr_bs_18_1983354031_1
47,Caprese Tiffany,"1,670",4.2,77,https://www.amazon.com/Caprese-Tiffany-Womens-Medium-Powder/dp/B08ZJZBXV6/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1658673183&sprefix=ba%2Caps%2C283&sr=8-52
48,"Genie Snowflake 36 Litres Teal & Blue School Backpack (19 inch, Water resistant)",899,4.4,463,https://www.amazon.com/Genie-Snowflake-School-Backpack-resistant/dp/B084VR37RQ/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-51
49,Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,749,4.2,"1,128",https://www.amazon.com/Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-52
50,HP Evon Essential Series Black Laptop Backpack for Upto 15.6 Inch (39.6 cm) Laptop/Chromebook/Mac (Black) (2P7U6P3),999,Null,Null,https://www.amazon.com/Essential-Laptop-Backpack-Chromebook-2P7U6P3/dp/B0B6SN7DQ9/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-53
51,ADISA Light Weight Laptop Backpack 32 Ltrs,509,4.0,"4,829",https://www.amazon.com/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-54
52,Afn Fashion 45 Ltrs Casual backpack/ office/ School Bag/Laptop Backpack for (15.6 inch) Blue,799,4.0,"1,273",https://www.amazon.com/AFN-FASHION-Casual-bagpack-Backpack/dp/B081X69ZL7/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-55
53,Genie Flamenco2 Casual Backpacks for Women,649,4.5,755,https://www.amazon.com/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-56
54,"Vivinkaa Sling Bag for Women stylish Latest Branded, Sling Bag Women, Sling Bags for Women I Ethnic Printed Purse for women, Indigo",499,3.8,"1,267",https://www.amazon.com/Vivinkaa-Womens-Sling-Bag-Blue/dp/B077WSKG53/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-57
55,70L Travel Backpack Hiking Bag Adventure Camping Trekking Bag Rucksack -70L,999,4.0,967,https://www.amazon.com/Backpack-Adventure-Camping-Trekking-Rucksack/dp/B091SNKKB4/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-58
56,Trajectory Elegant Vegan Leather 15.6 Inch Laptop Messenger Office Bag with 10 years warranty and dual compartment with expandable bottom used as shoulder and handbag For Men and Women,"1,399",4.2,40,https://www.amazon.com/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-61
57,"Fur Jaden Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",749,4.1,653,https://www.amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-62
58,Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Green),499,3.2,19,https://www.amazon.com/Northzone-Lightweight-Backpacks-Stylish-College/dp/B08SKGRXXJ/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-63
59,Fristo Women's Handbag (FRB-315_Red),489,4.0,"5,021",https://www.amazon.com/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-64
60,"Bennett Mystic 15.6 inch(39.6cm) Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Blue)",499,4.1,"2,526",https://www.amazon.com/Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-65
61,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark Grey),399,4.1,"6,867",https://www.amazon.com/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-66
62,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,"1,171",4.2,477,https://www.amazon.com/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-67
63,ADISA Women's Girls Party Sling Bag Crossbody,370,4.4,24,https://www.amazon.com/ADISA-Womens-Girls-Crossbody-SL5099-BLA_Black/dp/B0B1XPC885/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1658673184&sprefix=ba%2Caps%2C283&sr=8-68
64,"Genie Iridescence 27 Litres Multicolor School Backpack (17 inch, Water resistant)",849,4.1,"1,310",https://www.amazon.com/Genie-Iridescence-Multicolor-Backpack-Resistant/dp/B084VQLJL8/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1658673185&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-67
65,"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)",249,4.1,"3,213",https://www.amazon.com/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1658673185&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-68
66,Fristo Women's Handbag (FRB-315_Red),489,4.0,"5,021",https://www.amazon.com/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1658673185&sprefix=ba%2Caps%2C283&sr=8-69
67,"Bennett Mystic 15.6 inch(39.6cm) Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Blue)",499,4.1,"2,526",https://www.amazon.com/Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1658673185&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-70
68,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,267,3.8,600,https://www.amazon.com/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1658673185&smid=A2DJLQC04ZQTUY&sprefix=ba%2Caps%2C283&sr=8-71
